BuildingGuid,BuildingName,Street,HouseNumber,City,PostalCode,Region,Country,Continent
e935c896-6062-4ad1-a312-31a338ca2973,职工公寓2楼,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
68e329a3-71c4-4947-bd22-0945b1c91d8f,红府16号,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
e28fc9e1-f503-450d-a31e-201693c870d7,上东城8栋,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
c059b31d-3f5c-4040-9aa5-25d98616dfc8,凯洪家园B区27号楼,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
5ddaad15-4dc9-4d0d-812a-2413d23694ca,平安苑11幢,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
9d170ad3-52c0-4a81-934b-a6b4946edb63,江海财富大厦,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
09826a27-27db-41dd-b748-a47141ca934d,建邺安如村10号,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
bc584323-6271-4cb4-9192-939c046d2a47,秋南苑29幢,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
021d328d-2b2b-4a14-8fcb-ca14100bc1cc,SCF-3956-043,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
f0f5609e-cd82-4721-b120-bb0f694a548a,海悦花园三区1幢,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
2634cd39-17a1-4a16-97c6-ec252f1a602b,维乐花园21幢,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
be1fc564-b2df-490a-a5f9-f44160155a1c,兴和家园18幢,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
6a77883f-1ada-42ba-9de9-fb1475987938,东安大厦,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
48f51308-8cc9-4f05-9365-f9edeee377c1,Nanjing office-B9/94- - -1836 1838,NULL,NULL,NULL,NULL,China,Jiangsu,Asia
c2c16d07-f135-4f64-aeeb-fdb9e8c7565f,津梁街133号21幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
1207711a-492c-40de-aa94-ebdf126aa5a9,朗悦湾9幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
b6abd4dc-aa7b-4693-978d-dd394fec0a88,文昌北苑,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
1955871a-684a-4629-87a2-df08bb91b1e1,太阳星辰花园一区17幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
2b1e02e8-bc16-404c-9380-ba46f437ba35,SCF-3956-055,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
4245d58f-a800-4d3d-9e36-bf8a115c8d08,SCF-3941-050,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
bcef7474-1612-4890-ba74-ca8745071946,新升新苑,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
ce21d44a-0691-4a15-9503-cbedaee3174e,SCF-3953-037,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
61a4ff57-5886-41d8-88e5-cc13839bb46f,梅苑小区15栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
99b959fb-40b5-4b86-98c5-ceb762ed10e7,锦荷佳苑1幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
1edd519f-1e4d-4047-b41d-d178352aab6f,仁和花园,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
6aa721b2-3814-4a58-bd7d-da9285cad6e8,百岁坊巷,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
ea7d9a0e-22d5-4681-b243-d5bdac78f831,学府壹号6号楼,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
4bdd74ff-c872-433f-baf3-d8b1628dcb5b,府苑小区606栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
b7593d88-3ffe-4e48-8d0d-93500dd57e29,觅秀东园03栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
1cb80efd-7970-49f6-9ad2-95f00d942762,句容银河之都21幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
bd78e185-6671-47ed-8a67-99a5fe862922,建宁路4号楼,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
dd431f55-eaf6-4418-97a3-9a5312ca8073,正大路怡景园B8号楼,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
51a49789-475a-4b73-9787-a41b436b3a63,兰桥雅居13栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
fe3dbef2-cf34-46e0-bcb1-a0fa3731f429,绿地商务城,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
9f763ac2-9e9f-4df4-98b5-9f103b88b3a9,SCF-3953-042,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
718ccfd5-8bc5-4574-8b71-b33c87793bd0,SCF-3953-043,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
8f7c428f-3bc9-4d74-a9ab-27f8592b56c7,梧桐香郡花园1幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
83781176-9928-4d5c-beed-222dc4810b12,金锦苑12幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
337c3b41-1b58-41e7-b4c3-13bb1297536e,公元壹号名邸9号楼,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
61cb93f0-18e7-4f55-8140-10176a17e4ec,北岸逸景花园,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
da955a5f-bdd5-4d27-a74b-0d127df68c2d,南京办公室租赁南京晨光1865创意产业园B10五楼,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
a25f2743-b50f-49db-9c63-35ca015a0c33,小行路27号10栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
f58803ec-3eb8-4c9e-8030-3182d6e07787,太仓市新浏路1号和65号,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
53d572e6-25ae-48f6-997c-293833d6762b,湖苑四区82幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
1978c1fa-487e-458d-80b6-4c7d0d811a76,锡景苑,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
d82f3374-f981-4fed-a057-62faad240b70,松陵镇,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
1ca6598b-9b23-4ffe-b728-64d66c319450,盐城桃源居,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
2e86688d-f248-484b-8352-58f75bdd4b96,银河国际,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
efd8b305-3529-4655-94f1-5810301d8996,中电名域07栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
629be31d-552f-421a-8b1b-4eb92036bb47,双龙大道838号,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
886b3054-bd38-4c30-867c-5105967cfb65,Taicang Xiangxiang Warehous,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
52167003-94f3-40ee-a063-8544b785d2e6,四条巷1-5号1栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
4bc44618-2a0c-45e9-b061-87eaf78d02c3,桂苑二区15幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
cac6fe12-e535-4020-8def-882cbb29b20d,阳光龙庭41,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
953f2234-d358-4499-843f-8866d5b74020,九洲环宇广场,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
18241d16-93b0-4fdb-a57a-887a37b03ca9,融悦华庭12号楼,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
c324a2c9-6aeb-45c3-9e2d-8e586535224a,殷巷新寓69栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
e7e3b92c-0877-452f-b6f0-7f908b8a45e5,万商美寓6栋,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
2f9ffff3-a351-4488-9c2e-8021179bba6d,珠江花园6幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
1a58a7d9-0159-4700-b2f7-7307e16fd124,SCF-3953-049,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
cdaa2142-fe78-47be-9037-6ef6f584d7f6,何山花园23幢,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
a49e5f7f-cef3-4c0e-bea9-728aa2252578,中南世纪花城,NULL,NULL,NULL,NULL,China,Jiangsu Sheng,Asia
9fcf0a87-be46-4252-921f-644337905457,毅德物流园,NULL,NULL,NULL,NULL,China,Jiangxi,Asia
151ae5ca-b130-4251-aa23-42c2d7cbe107,下湖洞住宅,NULL,NULL,NULL,NULL,China,Jiangxi,Asia
b7d8d024-0cf9-48ac-827f-2199c5d9e221,长风路12号,NULL,NULL,NULL,NULL,China,Jiangxi,Asia
47ae4645-6d17-4ca7-bb7b-a8988b52478a,class国际公馆1幢,NULL,NULL,NULL,NULL,China,Jiangxi,Asia
d4756ad7-2bd7-4b65-840f-a58a3917cee2,和平国际酒店2号写字楼,NULL,NULL,NULL,NULL,China,Jiangxi,Asia
f0727d4e-dbc1-4eeb-b3e1-d2d15004ea2d,大士院84号,NULL,NULL,NULL,NULL,China,Jiangxi Sheng,Asia
004de627-7c18-4bdc-aadf-c58242b41c84,华远帝景,NULL,NULL,NULL,NULL,China,Jiangxi Sheng,Asia
734fdd11-64e6-41ab-b520-e2aed14f67c0,九江市,NULL,NULL,NULL,NULL,China,Jiangxi Sheng,Asia
45d80bd1-e3fd-4c06-a455-e7b66cccb010,赣州办事处租赁合同新赣州大道18号阳明国际中心3号楼20-5、6号,NULL,NULL,NULL,NULL,China,Jiangxi Sheng,Asia
bfae4f8b-f94e-4830-a10b-184e5eb6afac,活塞环厂员工宿舍5栋,NULL,NULL,NULL,NULL,China,Jiangxi Sheng,Asia
6ab388cd-d429-49ef-9bc0-0023702283cf,明矾路260号北区29栋,NULL,NULL,NULL,NULL,China,Jiangxi Sheng,Asia
0cb57273-64ea-47c2-9437-57d9427c1fee,徐家岭小区2栋,NULL,NULL,NULL,NULL,China,Jiangxi Sheng,Asia
5dfd8fd6-9caa-431d-b2b4-864ca8610b74,东南湖大路2221号,NULL,NULL,NULL,NULL,China,Jilin Sheng,Asia
9ac02614-1a03-4a74-b969-6cab995a1b3d,LONGONOT PLACE- - -1369 1371,Kijabe street,40076,Nairobi,100,Kenya,Kenya,Africa
cb35edf9-ef2a-4758-844c-1922ee011357,LONGONOT PLACE- - -1368 1370,Kijabe street,40076,Nairobi,100,Kenya,Kenya,Africa
c5fdb012-0828-4c08-a123-3b39624846fd,LONGONOT PLACE- - -1370 1372,Kijabe street,40076,Nairobi,100,Kenya,Kenya,Africa
487464c2-bd32-4606-ace6-45a84c803a8c,Sejong office- - -1542 1544,Hannuri-daero,205,Sejong-si,30130,NULL,KR,NULL
0ecc7bc8-8a37-4e70-9fd4-8bcbdb5914f4,新城丽都,NULL,NULL,NULL,NULL,China,Liaoning,Asia
b125f1df-5918-44ad-a5df-c48be32ba8c9,碧海蓝天小区5号楼,NULL,NULL,NULL,NULL,China,Liaoning,Asia
4e226e9d-aefd-4461-a59a-934b9a3a64ed,新地中心B2,NULL,NULL,NULL,NULL,China,Liaoning,Asia
034cd9b4-55fd-4cb1-a97b-9cbe32ac365c,中央南街25-18号,NULL,NULL,NULL,NULL,China,Liaoning Sheng,Asia
75b25620-2da5-4491-abc7-d5371928160f,大连市,NULL,NULL,NULL,NULL,China,Liaoning Sheng,Asia
928ba67d-b727-445a-a9fe-f096df1e9d28,人民路50号,NULL,NULL,NULL,NULL,China,Liaoning Sheng,Asia
f916ea39-362c-4707-a5c8-8ee25d9f3234,龙谷街267栋,NULL,NULL,NULL,NULL,China,Liaoning Sheng,Asia
b141a9eb-f419-42d2-8b36-5cf7c76d0755,明泽街27号,NULL,NULL,NULL,NULL,China,Liaoning Sheng,Asia
109397e7-edb6-4cc6-bf25-2816de87a28d,和睦北一路28-1号,NULL,NULL,NULL,NULL,China,Liaoning Sheng,Asia
5ad41823-d688-4462-8e09-2570d11a37eb,SCF-3917-043,NULL,NULL,NULL,NULL,China,Liaoning Sheng,Asia
cfb2ff0c-1fbc-471d-9fcd-b5cc357f9f16,Aussenbüro Balzers 0071,Landstrasse,20,Balzers,9496,Liechtenstein,Liechtenstein,Europe
ddc4264c-abe0-4af7-ad9b-817440688431,Hintergasse 31. Vaduz- - -770 0772,Hintergasse,31,Vaduz,9490,Liechtenstein,Liechtenstein,Europe
6066e75b-6f15-42d2-9adc-9261fe4162ae,Office building LUX- - -717 0719,Rue du Père Raphael,12,Gasperich,L-2413,Luxembourg,Luxembourg,Europe
0a3c6d2b-d659-4180-9e79-49cbc4a58bd1,Agence Fes- - -699 0701,N' 11 RESIDENCE HIND ANGLE RUE HASSAN IBN TABIT ET RUE DARAR IBN AZOU V.N DES,11,Fes,30050,NULL,MA,NULL
a5e1a563-b45f-4636-a2cd-042fa08645b7,Ipoh Depot- - -1011 1013,No 260A (1st Flr).,Jalan Chung Ah Ming.,Ipoh. Perak,31650,Malaysia,Malaysia,Asia
f6ec5699-2394-4bc0-9bb8-2ec6957082e8,Arvind Prabu Accommodation- - -1022 1024,No.8 1st Floor. Taman Hing's Park Apartment.,Phase 3. Jalan Nosoob. Penampa,Kota Kinabalu. Sabah,88300,Malaysia,Malaysia,Asia
263d2f1b-3596-4183-b35e-44ba77919ecb,Stefano Montresor Accommodation- - -1017 1019,Unit B-33-01. Residensi 22.,Jalan Kiara 3. Mont Kiara.,Kuala Lumpur,50480,Malaysia,Malaysia,Asia
ebb904e0-9b2f-4178-91b7-cf645a2d9e11,KL Depot- - -1013 1015,Taman Shamelin Perkasa. Cheras. Lorong 6A/91.,7,Kuala Lumpur,56100,Malaysia,Malaysia,Asia
7eb98d07-b389-40f9-8f57-05ea38faa0e0,Johore Bahru Branch Office- - -1010 1012,No 7. Bandar Bahru Permas Jaya. Jalan Permas 10/8.,10-Aug,Masai. Johor,81750,Malaysia,Malaysia,Asia
64a564d3-fdfc-4b82-aaa6-c4532be4b314,Penang Branch Office - New- - -1009 1011,154 (Grd Flr).,Kampong Jawa Baru.,Penang,10150,Malaysia,Malaysia,Asia
3cf70386-3ef9-4476-a167-fa8cd921da4b,Head Office-7th Floor- - -1033 1035,7F BGN TH Uptown3. Jalan SS21/39 Damansara,3,Petaling Jaya,47400,Malaysia,Malaysia,Asia
d16339ce-dd85-4271-8e87-0b39df21b0e6,HQ-Lot 702 & Lot 703  (PJ Office. Commercial & JSG)- - -1006 1008,7F BGN TH Uptown3. Jalan SS21/39 Damansara,3,Petaling Jaya,47400,Malaysia,Malaysia,Asia
9bc27d93-a60c-48ae-a680-6e73115cf95b,Qtr for Indonesian-Kayu Ara- - -1016 1018,No 14-05. Blok B.,Rumah Pangsa Kayu Ara.,Petaling Jaya,47400,Malaysia,Malaysia,Asia
2f589e00-35ae-48f8-811b-74f9b41dd9e4,LEVEL 8 - Head Office- - -1005 1007,7F BGN TH Uptown3. Jalan SS21/39 Damansara,3,Petaling Jaya,47400,Malaysia,Malaysia,Asia
327a237b-9e64-46fa-b827-08f2f69ecf8e,Unit D-LG-1. Axis Business Park. No. 10 Jalan Bersatu 13/. 46200 Petaling Jaya Selangor 2239,No. 10 Jalan Bersatu 13/,0,Petaling Jaya Selangor,46200,Malaysia,Malaysia,Asia
086e61cc-5a68-4965-a46b-9f34e869644d,8040BPgQtrTech2017- - -1030 1032,Desa Bistari Lintang Pantai Jerjak Sungai Nibong,03-10-2012,Pulau Pinang,11700,Malaysia,Malaysia,Asia
91b3fb26-33d3-4424-b23f-aaaca9053049,Balakong - Technical Training Centre- - -1014 1016,Balakong New Village,Lot 1876,Selangor D.E,43300,Malaysia,Malaysia,Asia
287ae7d6-b39a-4009-9e9d-d54fc8c0d07c,OFICINA CANCUN- - -1397 1399,PECARI 7,MZA 5 SUBMZA 20,Cancun,77500,Mexico,Mexico,North America
c639c3f2-d19f-4360-8747-24eea4e844e6,CORPORATIVO SAN MATEO- - -1466 1468,CAMINO A SAN MATEO 2,S/N,Naucalpan,53240,Mexico,Mexico,North America
26339573-c879-4d2a-9914-8cd47df46ee9,BODEGA AV MEXICO- - -1467 1469,Av Valle de Mexico,08-Jan,Naucalpan de Juarez,53050,Mexico,Mexico,North America
d14971cf-3917-4e0d-a4f7-c79e619ede0a,ALMACEN TEPOTZOTLAN 2558,Ex Hacienda De San Jose De Puente Grande,Lote 1. Lote 2. Lote 3. Lote 4,Tepotzotlan,54610,Mexico,Mexico,North America
3fd909ff-ac2e-47df-b4b5-ee8b934a4ba3,8070_MYN_0013 2546,Hmaw Kan 5th Street. Lakepyarkan Ward. Bago.,755,Bago,8011,NULL,MM,NULL
cd1aef01-57a9-49dc-8c05-9d66794d534a,Mandalay Branch Office- - -1038 1040,Mingalar Mandalay Compound. Chan Mya Tharsi,Block 6. Unit 18,Mandalay,5041,NULL,MM,NULL
aa7a6a40-3f01-49a5-a27e-71d0486c0dfa,Nay Pyi Taw Branch Office- - -1039 1041,Ngu War Street. Tha Pyay Gone Quarter. Zabuthiri Township,494,Nay Pyi Taw,15011,NULL,MM,NULL
f78a71ba-0ce2-4b30-baa3-e285d415777e,Taungyi Branch Office- - -1040 1042,Gone Htoo Street. Nyaung Phyu Sakhan Ward,Nya/20,Taunggyi,6011,NULL,MM,NULL
65d1ddac-7c6f-4ccf-b796-5699f1f6e5f1,Yangon Training Centre- - -1041 1043,Nature Park Complex. Min Dhamma Road. Mayangone Township,9,Yangon,11062,NULL,MM,NULL
4497c969-7377-4f06-96e3-3ad20f6d1b74,Yangon Head Office- - -1037 1039,Parami Road. 12 Quarter. Hlaing Township. Yangon,01-Apr,Yangon,11051,NULL,MM,NULL
07d016c3-d5c7-43ce-957e-ab3e1cbfd3af,Office- - -1344 1346,rue du Gabian,7,Monaco,98000,Monaco,Monaco,Europe
ade253d8-0a53-4415-bc30-ecb7abffc6a9,Agence Agadir- - -694 0696,ANGLE AV HASSAN II ET RUE DE L'HOTEL DE VILLE AGADIR,-,Agadir,80000,Morocco,Morocco,Africa
2910af61-e629-445d-af5f-103108425ee4,Wherehouse d'AGADIR - - -695 0697,Cité Al Qods Rue TILDI,3,Agadir,80000,Morocco,Morocco,Africa
fe08e4cd-ce0d-483b-a247-1446ecbeace7,HEAD OFFICE - - -696 0698,1èr étage de l’Immeuble 3 du Lotissement 1 de la Zone Industrielle Mederssa à Sidi Maarouf.,1èr étage de l’Immeuble 3 du,Casablanca,20250,Morocco,Morocco,Africa
9888b719-7833-4433-b12f-53f8d51c6a06,Wherehouse ASSWANE- - -698 0700,Rue asswane,22,Casablanca,20250,Morocco,Morocco,Africa
64ce97d0-b028-437c-8d94-674274462de8,Trainning Center Casablanca - - -697 0699,Boulvard La gironde,81,Casablanca,20250,Morocco,Morocco,Africa
16d07229-09ab-4183-aacb-de4d982af7bb,Agence Marrakech- - -700 0702,IMMEUBLE ALI . 314 CAMP EL GHOUL MARRAKECH,314,Marrakech,40000,Morocco,Morocco,Africa
d95bca47-b412-4c1f-b157-2324ecb61ffd,Staff Accomodation Meknes- - -701 0703,N' 20 AVENUE DES FAR IMM RIDA 3 VN MEKNES,20,Meknes,50000,Morocco,Morocco,Africa
05c715e2-e793-4611-bfdf-00b2160f6261,Agence Rabat Ryad- - -702 0704,Rue Aljoullanar Imm.essanawbar N' 3 Hay Riad,3,Rabat,10100,Morocco,Morocco,Africa
b0c61f55-c3de-445b-b14f-cdf9bd045edd,Wherehouse Rabat hassan (ex agence) - - -703 0705,Avenue Chellah,34,Rabat,10020,Morocco,Morocco,Africa
379ceb6a-882d-4064-8851-1ae82e95cfd5,Penang Branch Office- - -1008 1010,156 (Grd Flr) & 154A (1st & 2nd Flr).,Kampong Jawa Baru.,Penang,10150,NULL,MY,NULL
d25e9084-a88d-4ca4-987a-78dd65ce7772,Lot 02 & 03. Level 9. Menara TH Uptown 2561,Lot 02 & 03. Level 9. Menara Th Uptown No.3 Jalan Ss 21/39 Damansara Uptown,0,Petaling Jaya Selangor Darul Ehsan,47400,NULL,MY,NULL
1494839c-d917-423b-8d7d-0200323a54c5,SWAKOPMUND OFFICE- - -1420 1422,Eggers Eck shop 7. Wasserfall,7,WINDHOEK,11002,Namibia,Namibia,Africa
fa7dd384-5de4-4063-bdcb-0d19c178e986,NAMIBIA OFFICE- - -1452 1454,DR FRANS INDONGO STREET,84,WINDHOEK,11002,Namibia,Namibia,Africa
e177a98c-6fc2-4c9d-add9-a9057823a3ed,Office Building Eindhove.- - -713 0715,Raedeckerstraat,16,Eindhoven,5623 EX,Netherlands,Netherlands,Europe
03c03fc1-4a44-44bb-b268-68322191085b,Office building Zwolle- - -714 0716,Baileystraat,15,Zwolle,8013 RW,Netherlands,Netherlands,Europe
0ece7a20-fcf1-470a-b4fc-a8bf5dd748ed,25 Nugent Street- - -1378 1380,Nugent Street. Grafton,25,Auckland,1023,New Zealand,New Zealand,Australia and Oceania
b2bda3d5-eb3b-4ca3-9df1-b5873bda1197,Christchurch Office- - -1391 1393,Leslie Hills Drive. Riccarton,20,Christchurch,5011,New Zealand,New Zealand,Australia and Oceania
7a28b4d5-935c-4c62-ba80-2f9a1612e520,黄河明珠13楼,NULL,NULL,NULL,NULL,China,Ningxia,Asia
23ff3aa6-1dc6-4d6f-870f-1376fa1bb1f9,正源北街阅海万家F1区6,NULL,NULL,NULL,NULL,China,Ningxia Huizuzizhiqu,Asia
5b48f781-94c9-4742-a237-0ab209664511,悦海新天地A6公寓楼,NULL,NULL,NULL,NULL,China,Ningxia Huizuzizhiqu,Asia
df1c9f75-fbd6-4dc9-844e-a5e41362265f,悦海新天地商业广场,NULL,NULL,NULL,NULL,China,Ningxia Huizuzizhiqu,Asia
1b805c1e-3d5b-4e75-9b1a-97dc126dd1eb,阅海壹号苑,NULL,NULL,NULL,NULL,China,Ningxia Huizuzizhiqu,Asia
0ad78bf4-66fc-4f49-9978-73ff127f9c8a,Ålesund- - -253 0255,Lerstadvegen,540,Ålesund,6018,Norway,Norway,Europe
387f90c5-1067-459e-9340-5d3f9a862e20,Alta- - -42 0044,Rødsvingelveien,24,Alta,9518,Norway,Norway,Europe
d9daeb02-b3d4-4007-99e7-34cb3fe26be9,Arendal- - -352 0354,Industritoppen,19,Arendal,4848,Norway,Norway,Europe
9a9a0978-612a-4f60-a581-b30d91f52aac,Bodø- - -37 0039,Trålveien,50,Bodø,8013,Norway,Norway,Europe
9843e7d4-89ef-48bf-b7cf-6db3c44d56b6,Førde- - -28 0030,Vie,1,Førde,6812,Norway,Norway,Europe
ccb4aad0-af51-4163-bd88-018a708a51dc,Hamar- - -17 0019,Stangeveien,72,Hamar,2321,Norway,Norway,Europe
1dc2e36b-fa10-4028-8504-af2c3c283d7d,Harstad- - -39 0041,Margrethe Jørgensensvei,3,Harstad,9406,Norway,Norway,Europe
18ed35d1-32bf-4153-8690-459103419ac8,Steinkjer- - -33 0035,Lensmyra,1a,Inderøy,7670,Norway,Norway,Europe
aa48c4da-582f-473c-97b2-19a7c998e27c,Kirkenes- - -43 0045,Pasvikveien,59B,Kirkenes,9900,Norway,Norway,Europe
cab933b7-f13a-45fa-87f4-65eaf0e3f918,Kristiansand- - -24 0026,Narviga,12,Kristiansand,4633,Norway,Norway,Europe
3c7be003-dabb-4abc-b4a1-9389ef3f509e,Kristiansund- - -30 0032,Makinveien,1,Kristiansund,6517,Norway,Norway,Europe
ec4a31e6-e2b9-4530-b622-c64c0ee980d9,Drammen- - -19 0021,Teglverksveien,1,Lier,3413,Norway,Norway,Europe
63975fec-c722-49d8-ba85-f4eaf3541272,Lillehammer- - -18 0020,Industrigata,17,Lillehammer,2619,Norway,Norway,Europe
990e816b-2d09-4f73-8efe-c535cd19f7cd,Mo i Rana- - -34 0036,Sønderlundmyra,14,Mo I Rana,8622,Norway,Norway,Europe
62b9004d-ac35-445f-8424-cfe811735b4e,Molde- - -29 0031,Fannestadvegen,146,Molde,6415,Norway,Norway,Europe
54cdbe49-cc12-4761-a4bf-4cf75c762f2e,Mosjøen- - -35 0037,Øyfjellgata,14,Mosjøen,8656,Norway,Norway,Europe
7148ee7c-ac0d-4337-8574-4bafdb6f6acb,Moss- - -21 0023,Vålerveien,49,Moss,1597,Norway,Norway,Europe
e60784b0-527f-4361-82a2-3dd777b2f58e,Namsos- - -32 0034,Søren Thornæsvei,10,Namsos,7800,Norway,Norway,Europe
ce2bcd52-23b1-46b0-b959-f2cc96a85dd5,1050- - -22 0024,Klavenesveien,8,Sandefjord,3220,Norway,Norway,Europe
92613f44-b153-4dc5-ba1a-66a790e4bdb3,Sandnessjøen- - -36 0038,Søvikmoveien,11,Sandnessjøen,8800,Norway,Norway,Europe
0b8f7e71-925d-4bf9-a6c7-006f4a5bcca3,Fredrikstad- - -20 0022,Borgeveien,37B,Sellebakk,1653,Norway,Norway,Europe
b318122a-2a76-44a8-bcee-cdd7fe77266a,Skien- - -351 0353,Skippergata,8,Skien,3732,Norway,Norway,Europe
c6385203-cfdc-4e27-9c9d-913bee58d867,Stokkmarknes- - -40 0042,Blåbærveien,8,Sokkmarknes,8450,Norway,Norway,Europe
e3a47d35-7dbc-435a-94b0-71e6efbdc19c,Stavanger- - -25 0027,Sandvikveien,18,Stavanger,4016,Norway,Norway,Europe
ffb37457-1727-4331-9bc9-42e9c160f082,Trondheim- - -31 0033,Østre Rosten,84,Tiller,7075,Norway,Norway,Europe
f32687f1-4b2f-448a-900d-5c9325ef91f3,Tromsø- - -41 0043,Sjølundveien,7,Tromsø,9016,Norway,Norway,Europe
19d4f7c6-f8ec-4766-9b39-542214b403cd,Edificio Surquillo- - -719 0721,Los Halcones,506,Lima,15036,Peru,Peru,South America
34159729-db38-4dad-aea4-0870054907a0,Edif Nicolas Rivera 601- - -720 0722,Nicolas Rivera,601,Lima,15073,Peru,Peru,South America
11dd1e35-79ff-4e7d-be98-bac493f284f7,The Hanniel Property Management Inc- - -1118 1120,Hanniel Square Building. Mc Arthur Highway cor P. De Guzman St Barangay Claro M Recto,Unit 2-3,Angeles City,2009,Philippines,Philippines,Asia
d17bb567-0d28-466b-a039-5928f9cdf946,Dr. Silvestre R. Samson III- - -1116 1118,CS Building Upper Session Road. Brgy Engineers Hill,2ndFloor,Baguio City,2600,Philippines,Philippines,Asia
3ce129fc-5758-4498-8639-ca50c0e56e60,The Insular Life Assurance Co Ltd- - -1119 1121,General Luna St.. Brgy. San Felix. Molo.,4th Floor,Ilo- Ilo City,5000,Philippines,Philippines,Asia
2f90727e-185c-4487-82cb-197022b19ca4,The Insular Life Assurance Co Ltd- - -1114 1116,Insular Life Corporate Centre. Insular Life Drive. Filinvest Corporate City. Alabang,20th Floor,Muntinlupa,1781,Philippines,Philippines,Asia
36f85d9b-0c57-4bcc-a84e-53722425a251,Philcrest Land Development Company- - -1115 1117,West Service Road. Bo. Cupang,Km 23,Muntinlupa City,1771,Philippines,Philippines,Asia
26d2754d-97de-43c1-ab21-2b3410017b6b,Belchatów- - -890 0892,Belchatowska,1,Belchatów,05-234,Poland,Poland,Europe
ab552168-7ea0-4433-b732-f84e02ada8ec,Biuro Elektrotek- - -906 0908,Irysowa,9,Bielany Wroclawskie,55-040,Poland,Poland,Europe
4cc84535-ef14-4b43-b0ac-0a782495bc0d,Magazyn Hanna- - -897 0899,Leczycka,35,Bydgoszcz,85-737,Poland,Poland,Europe
ab98e4e8-a33a-4d8e-b8da-e1fc769f4cc4,Biuro Golden Trade - - -899 0901,Stryjska,24,Gdynia,81-506,Poland,Poland,Europe
34dffbf7-85a5-4ce9-a264-9c990d2bda07,Magazyn Gdynia- - -900 0902,Dluga,21,Gdynia,81-622,Poland,Poland,Europe
